"subplot_id","nested_subplot","species","basal_diameter_cm","height_budscar_cm","height_total_cm","date"
"B02W",4,"ACRU","0-1",21.7,22.7,"2020-07-31"
"B02W",4,"FAGR","0-1",24.9,28.2,"2020-07-31"
"B02W",4,"ACRU","0-1",17,17.7,"2020-07-31"
"B02W",4,"ACRU","0-1",13.5,14.9,"2020-07-31"
"B02W",4,"ACRU","0-1",11.7,12,"2020-07-31"
"B02W",4,"ACRU","0-1",0,3.6,"2020-07-31"
"B02W",4,"ACRU","0-1",21.3,21.6,"2020-07-31"
"B02W",4,"ACPE","0-1",22.2,24.9,"2020-07-31"
"B02W",4,"ACRU","0-1",16.9,17.3,"2020-07-31"
"B02W",4,"ACRU","0-1",14,14.9,"2020-07-31"
"B02W",4,"ACRU","0-1",0,3.7,"2020-07-31"
"B02W",4,"ACRU","0-1",0,5.3,"2020-07-31"
"B02W",4,"ACPE","2-Jan",120.2,172.4,"2020-07-31"
"B02W",4,"ACPE","2-Jan",107.1,119.8,"2020-07-31"
"B02W",6,"ACRU","0-1",9,9.6,"2020-07-31"
"B02W",6,"ACRU","0-1",7.3,7.5,"2020-07-31"
"B02W",6,"ACRU","0-1",8.9,9.1,"2020-07-31"
"B02W",6,"ACRU","0-1",5.7,7.5,"2020-07-31"
"B02W",6,"ACRU","0-1",0,4.3,"2020-07-31"
"B02W",6,"ACRU","0-1",5.4,6,"2020-07-31"
"B02W",6,"FAGR","2-Jan",86.1,103.5,"2020-07-31"
"B02W",6,"ACRU","0-1",11.5,13.1,"2020-07-31"
"B02W",6,"ACRU","0-1",5,5.2,"2020-07-31"
"B02W",6,"ACRU","0-1",8.3,8.6,"2020-07-31"
"B02W",6,"ACRU","0-1",4.5,4.7,"2020-07-31"
"B02W",6,"ACRU","0-1",6.9,7.5,"2020-07-31"
"A03E",6,"ACRU","0-1",7,7.3,"2020-08-04"
"A03E",6,"ACRU","0-1",7.4,9,"2020-08-04"
"A03E",6,"ACPE","0-1",10,11.2,"2020-08-04"
"A03E",6,"ACPE","0-1",10.6,11.4,"2020-08-04"
"A03E",6,"ACRU","0-1",6.5,7.6,"2020-08-04"
"A03E",6,"ACPE","0-1",5.6,8.2,"2020-08-04"
"A03E",6,"ACRU","0-1",3.5,4.6,"2020-08-04"
"A03E",6,"ACPE","0-1",4.6,6,"2020-08-04"
"A03E",6,"ACPE","0-1",18.5,19.7,"2020-08-04"
"A03E",6,"ACPE","0-1",60.2,66.3,"2020-08-04"
"A03E",6,"FAGR","0-1",26.1,27.7,"2020-08-04"
"A03E",6,"ACPE","0-1",2.7,6.3,"2020-08-04"
"A03E",6,"ACRU","0-1",0,5,"2020-08-04"
"A03E",6,"ACPE","0-1",0,5.9,"2020-08-04"
"A03E",6,"ACRU","0-1",5.4,6.4,"2020-08-04"
"A03E",6,"ACRU","0-1",13.5,14.1,"2020-08-04"
"A03E",6,"ACRU","0-1",0,3.6,"2020-08-04"
"A03E",6,"ACRU","0-1",10.6,11.2,"2020-08-04"
"A03E",6,"ACRU","0-1",6.7,7,"2020-08-04"
"A03E",6,"ACRU","0-1",7.9,8.4,"2020-08-04"
"A03E",6,"ACRU","0-1",6.2,7.1,"2020-08-04"
"A03E",6,"ACRU","0-1",5.6,6.4,"2020-08-04"
"A03E",6,"ACRU","0-1",6.3,6.4,"2020-08-04"
"A03E",6,"ACSA","0-1",9.8,10.2,"2020-08-04"
"A03E",6,"ACPE","0-1",9,9.5,"2020-08-04"
"A03E",6,"ACPE","0-1",0,7.4,"2020-08-04"
"A03E",6,"ACPE","0-1",12,13.2,"2020-08-04"
"A03E",6,"ACPE","0-1",0,6.1,"2020-08-04"
"A03E",6,"ACRU","0-1",8.5,9.6,"2020-08-04"
"A03E",6,"ACRU","0-1",7.6,8.1,"2020-08-04"
"A03E",6,"ACRU","0-1",5.1,5.8,"2020-08-04"
"A03E",6,"AMEL","0-1",27.3,27.9,"2020-08-04"
"A03E",6,"ACPE","0-1",14.1,14.7,"2020-08-04"
"A03E",6,"ACRU","0-1",6.5,6.9,"2020-08-04"
"A03E",6,"ACRU","0-1",6.6,7.5,"2020-08-04"
"A03E",6,"FAGR","0-1",19.5,30,"2020-08-04"
"A03E",6,"ACRU","0-1",12,12.3,"2020-08-04"
"A03E",6,"AMEL","0-1",7.3,10.6,"2020-08-04"
"A03E",6,"AMEL","0-1",23,23.1,"2020-08-04"
"A03E",8,"ACRU","0-1",7.9,8.1,"2020-08-04"
"A03E",8,"ACSA","0-1",12.1,12.6,"2020-08-04"
"A03E",8,"ACSA","0-1",13,13.4,"2020-08-04"
"A03E",8,"ACSA","0-1",12.1,12.4,"2020-08-04"
"A03E",8,"ACSA","0-1",11.1,11.3,"2020-08-04"
"A03E",8,"ACSA","0-1",10.5,11.1,"2020-08-04"
"A03E",8,"ACRU","0-1",6.6,7,"2020-08-04"
"A03E",8,"ACRU","0-1",15.7,16.9,"2020-08-04"
"A03E",8,"ACRU","0-1",7.6,8,"2020-08-04"
"A03E",8,"ACPE","0-1",4.6,6.1,"2020-08-04"
"A03E",8,"ACRU","0-1",4.5,6.1,"2020-08-04"
"A03E",8,"ACRU","0-1",8.2,8.4,"2020-08-04"
"A03E",8,"ACRU","0-1",7,7.3,"2020-08-04"
"A03E",8,"ACRU","0-1",0,6.2,"2020-08-04"
"A03E",8,"ACPE","0-1",0,5.6,"2020-08-04"
"A03E",8,"ACPE","0-1",6,9.1,"2020-08-04"
"A03E",8,"FAGR","2-Jan",104.5,105.9,"2020-08-04"
"A03E",8,"FAGR","2-Jan",92.2,102.5,"2020-08-04"
"A03E",2,"ACRU","0-1",8.4,9.6,"2020-08-04"
"A03E",2,"ACRU","0-1",10.7,11.6,"2020-08-04"
"A03E",2,"ACRU","0-1",5.4,6.4,"2020-08-04"
"A03E",2,"FAGR","0-1",40.3,45.2,"2020-08-04"
"A03E",2,"ACSA","0-1",13.7,15.1,"2020-08-04"
"A03E",2,"ACPE","0-1",11,12.1,"2020-08-04"
"A03E",2,"ACRU","0-1",11,11.6,"2020-08-04"
"A03E",2,"ACSA","0-1",11.5,12.3,"2020-08-04"
"A03E",2,"ACRU","0-1",10.6,11.4,"2020-08-04"
"A03E",2,"ACRU","0-1",5.9,7.7,"2020-08-04"
"A03E",2,"ACSA","0-1",13.9,15.3,"2020-08-04"
"A03E",2,"ACRU","0-1",0,7.3,"2020-08-04"
"A03E",2,"ACSA","0-1",10.6,11.6,"2020-08-04"
"A03E",2,"ACPE","0-1",11.6,13.9,"2020-08-04"
"A03E",2,"ACSA","0-1",13.5,13.8,"2020-08-04"
"A03E",2,"ACSA","0-1",3.5,5.7,"2020-08-04"
"A03E",2,"ACRU","0-1",9.5,10.7,"2020-08-04"
"A03E",2,"ACRU","0-1",7.7,8.3,"2020-08-04"
"A03E",2,"ACRU","0-1",6,6.8,"2020-08-04"
"A03E",2,"ACPE","0-1",17.6,18.1,"2020-08-04"
"A03E",2,"FAGR","0-1",42.8,43.2,"2020-08-04"
"A03E",2,"FAGR","2-Jan",56,66.4,"2020-08-04"
"A03E",2,"FAGR","2-Jan",62.3,79.9,"2020-08-04"
"A03E",2,"FAGR","0-1",12.9,14.1,"2020-08-04"
"A03E",2,"ACSA","0-1",7.5,7.8,"2020-08-04"
"A03E",2,"ACRU","0-1",12.7,13.8,"2020-08-04"
"A03E",2,"ACPE","0-1",2.3,4.2,"2020-08-04"
"A03E",2,"ACRU","0-1",11.6,12.1,"2020-08-04"
"A03E",2,"ACPE","0-1",15.7,17.8,"2020-08-04"
"A03E",4,"ACPE","0-1",13.1,18,"2020-08-04"
"A03E",4,"ACRU","0-1",9.6,9.8,"2020-08-04"
"A03E",4,"ACRU","0-1",8.5,8.9,"2020-08-04"
"A03E",4,"ACRU","0-1",7.6,8,"2020-08-04"
"A03E",4,"ACPE","0-1",18.7,20.1,"2020-08-04"
"A03E",4,"ACRU","0-1",7.7,8.1,"2020-08-04"
"A03E",4,"ACPE","0-1",19.5,21.7,"2020-08-04"
"A03E",4,"ACRU","0-1",8,8.2,"2020-08-04"
"A03E",4,"ACPE","0-1",11.1,12.1,"2020-08-04"
"A03E",4,"ACSA","0-1",13.6,14.5,"2020-08-04"
"A03E",4,"POGR","0-1",0,20.1,"2020-08-04"
"A03E",4,"ACRU","0-1",4.1,5.6,"2020-08-04"
"A03E",4,"FAGR","0-1",15.2,20.7,"2020-08-04"
"A03E",4,"POGR","0-1",0,9,"2020-08-04"
"A03E",4,"ACPE","0-1",3,5.3,"2020-08-04"
"A03E",4,"ACRU","0-1",10.1,12.9,"2020-08-04"
"A03E",4,"ACRU","0-1",8.1,9.7,"2020-08-04"
"A03E",4,"ACRU","0-1",6,6.6,"2020-08-04"
"A03E",4,"ACPE","0-1",30.5,37,"2020-08-04"
"A03E",4,"ACRU","0-1",7.1,7.5,"2020-08-04"
"A03E",4,"ACPE","0-1",17.1,17.6,"2020-08-04"
"A03E",4,"ACSA","0-1",10,10.3,"2020-08-04"
"A03E",4,"ACRU","0-1",8.5,9.2,"2020-08-04"
"A03E",4,"FAGR","2-Jan",45.4,66.4,"2020-08-04"
"A03E",4,"FAGR","2-Jan",63.6,78.5,"2020-08-04"
"A03E",4,"FAGR","2-Jan",69.6,83.8,"2020-08-04"
"A03W",2,"ACPE","0-1",11,11.6,"2020-08-04"
"A03W",2,"ACPE","0-1",11.5,12.2,"2020-08-04"
"A03W",2,"ACPE","0-1",14.5,15.4,"2020-08-04"
"A03W",2,"ACPE","0-1",0,8.1,"2020-08-04"
"A03W",2,"ACPE","0-1",42.6,44.3,"2020-08-04"
"A03W",2,"ACRU","0-1",0,4.2,"2020-08-04"
"A03W",2,"ACSA","0-1",0,8,"2020-08-04"
"A03W",2,"ACSA","0-1",14.6,15.5,"2020-08-04"
"A03W",2,"ACPE","0-1",10.8,11.8,"2020-08-04"
"A03W",2,"ACPE","0-1",33.5,35.2,"2020-08-04"
"A03W",2,"ACSA","0-1",11.4,11.8,"2020-08-04"
"A03W",2,"ACRU","0-1",6,6.9,"2020-08-04"
"A03W",2,"ACPE","0-1",11.5,12.2,"2020-08-04"
"A03W",2,"ACPE","0-1",19.3,28,"2020-08-04"
"A03W",2,"ACPE","0-1",26.7,27.7,"2020-08-04"
"A03W",2,"ACRU","0-1",15.2,16.3,"2020-08-04"
"A03W",2,"ACPE","0-1",17.1,22.7,"2020-08-04"
"A03W",2,"ACPE","0-1",41.5,46.1,"2020-08-04"
"A03W",2,"ACPE","0-1",28.9,30.5,"2020-08-04"
"A03W",2,"ACPE","0-1",0,5.1,"2020-08-04"
"A03W",2,"ACRU","0-1",0,2.6,"2020-08-04"
"A03W",2,"ACRU","0-1",4.5,6.6,"2020-08-04"
"A03W",2,"ACPE","0-1",0,11.4,"2020-08-04"
"A03W",2,"ACPE","0-1",9.6,10.7,"2020-08-04"
"A03W",2,"ACPE","0-1",39.5,48.4,"2020-08-04"
"A03W",2,"ACPE","0-1",43.4,44.9,"2020-08-04"
"A03W",2,"ACRU","0-1",7.4,7.8,"2020-08-04"
"A03W",4,"VBAC","0-1",6,6.5,"2020-08-04"
"A03W",4,"VBAC","0-1",0,9.1,"2020-08-04"
"A03W",4,"VBAC","0-1",43.6,45,"2020-08-04"
"A03W",4,"ACPE","0-1",0,20.5,"2020-08-04"
"A03W",4,"ACPE","0-1",0,5.5,"2020-08-04"
"A03W",4,"ACPE","2-Jan",26.5,102.6,"2020-08-04"
"A03W",4,"ACPE","2-Jan",26.5,106.4,"2020-08-04"
"A03W",4,"ACPE","0-1",30.5,35.2,"2020-08-04"
"A03W",4,"ACPE","0-1",16.5,18.1,"2020-08-04"
"A03W",4,"ACPE","0-1",12.1,12.8,"2020-08-04"
"A03W",4,"ACPE","0-1",7,8.7,"2020-08-04"
"A03W",4,"ACPE","0-1",11.7,12.3,"2020-08-04"
"A03W",4,"VBAC","0-1",11.5,13.4,"2020-08-04"
"A03W",4,"ACPE","0-1",14.5,15.4,"2020-08-04"
"A03W",4,"VBAC","0-1",52.2,54.7,"2020-08-04"
"A03W",4,"FAGR","2-Jan",152.4,174.9,"2020-08-04"
"A03W",6,NA,"0-1",8.1,4.5,"2020-08-04"
"A03W",6,"ACSA","0-1",0,8.5,"2020-08-04"
"A03W",6,"POGR","0-1",11.5,25.2,"2020-08-04"
"A03W",6,"ACRU","0-1",4.7,4.8,"2020-08-04"
"A03W",6,"ACRU","0-1",7.5,8.2,"2020-08-04"
"A03W",6,"ACRU","0-1",5.7,6.4,"2020-08-04"
"A03W",6,"ACRU","0-1",3,3.9,"2020-08-04"
"A03W",6,"POGR","0-1",0,23.8,"2020-08-04"
"A03W",6,"POGR","0-1",0,8.1,"2020-08-04"
"A03W",6,"POGR","0-1",0,9.3,"2020-08-04"
"A03W",6,"POGR","0-1",0,16.1,"2020-08-04"
"A03W",6,"FAGR","0-1",43,48.7,"2020-08-04"
"A03W",6,"FAGR","0-1",41.4,47.5,"2020-08-04"
"A03W",6,"ACPE","0-1",0,4.9,"2020-08-04"
"A03W",6,"ACRU","0-1",8.5,8.9,"2020-08-04"
"A03W",8,"ACPE","0-1",25.1,26.6,"2020-08-04"
"A03W",8,"ACPE","0-1",24.1,27.3,"2020-08-04"
"A03W",8,"FAGR","0-1",16.5,18.5,"2020-08-04"
"A03W",8,"FAGR","2-Jan",154.3,163.2,"2020-08-04"
"A03W",8,"FAGR","0-1",33.5,38.8,"2020-08-04"
"A03W",8,"FAGR","0-1",52,57.5,"2020-08-04"
"A03W",8,"FAGR","2-Jan",124.5,148.5,"2020-08-04"
"A03W",8,"ACPE","0-1",164,178.9,"2020-08-04"
"A03W",8,"ACPE","0-1",0,6.1,"2020-08-04"
"A03W",8,"ACPE","0-1",20.2,23.3,"2020-08-04"
"A01E",2,"ACPE","0-1",37.8,41.2,"2020-08-04"
"A01E",2,"ACPE","0-1",0,5.2,"2020-08-04"
"A01E",2,"ACSA","0-1",13.1,13.5,"2020-08-04"
"A01E",2,"ACPE","0-1",12.5,13.8,"2020-08-04"
"A01E",2,"CAR","0-1",5.5,6.2,"2020-08-04"
"A01E",2,"ACSA","0-1",11,12.1,"2020-08-04"
"A01E",2,"ACRU","0-1",5,5.7,"2020-08-04"
"A01E",2,"ACPE","0-1",14.4,21.9,"2020-08-04"
"A01E",2,"ACSA","0-1",6.3,6.5,"2020-08-04"
"A01E",2,"ACPE","0-1",19,21.3,"2020-08-04"
"A01E",2,"ACPE","0-1",151.4,156.3,"2020-08-04"
"A01E",2,"ACRU","0-1",9.2,10.3,"2020-08-04"
"A01E",2,"ACPE","0-1",23,23.5,"2020-08-04"
"A01E",2,"ACPE","0-1",62,76,"2020-08-04"
"A01E",2,"ACPE","0-1",0,6.3,"2020-08-04"
"A01E",2,"FAGR","0-1",44.6,53,"2020-08-04"
"A01E",2,"ACSA","0-1",16.5,17.9,"2020-08-04"
"A01E",2,"ACSA","0-1",17.3,17.8,"2020-08-04"
"A01E",2,"ACRU","0-1",13.3,14.7,"2020-08-04"
"A01E",2,"ACPE","0-1",15.5,16.3,"2020-08-04"
"A01E",2,"ACSA","0-1",14.9,15,"2020-08-04"
"A01E",2,"ACSA","0-1",10.6,11.2,"2020-08-04"
"A01E",2,"ACSA","0-1",9,10,"2020-08-04"
"A01E",2,"ACPE","0-1",55,63.8,"2020-08-04"
"A01E",2,"ACRU","0-1",12,12.3,"2020-08-04"
"A01E",2,"ACSA","0-1",7.1,8.5,"2020-08-04"
"A01E",4,"ACPE","0-1",8.5,29.2,"2020-08-04"
"A01E",4,"ACPE","0-1",31,42.2,"2020-08-04"
"A01E",4,"ACPE","0-1",7.5,41.2,"2020-08-04"
"A01E",4,"ACRU","0-1",0,8.3,"2020-08-04"
"A01E",4,"ACSA","0-1",14.3,14.4,"2020-08-04"
"A01E",4,"ACSA","0-1",6.5,9.3,"2020-08-04"
"A01E",4,"ACSA","0-1",11.9,12.3,"2020-08-04"
"A01E",4,"ACPE","0-1",26.1,33,"2020-08-04"
"A01E",4,"ACPE","0-1",7.9,9.5,"2020-08-04"
"A01E",4,"ACPE","0-1",35.5,108.5,"2020-08-04"
"A01E",4,"ACPE","0-1",25.5,72.1,"2020-08-04"
"A01E",4,"ACSA","0-1",8.5,9.7,"2020-08-04"
"A01E",4,"ACPE","0-1",10,14.5,"2020-08-04"
"A01E",4,"ACRU","0-1",6,8.9,"2020-08-04"
"A01E",6,"ACPE","0-1",61,62.5,"2020-08-04"
"A01E",6,"ACPE","0-1",64.6,66.6,"2020-08-04"
"A01E",6,"ACPE","0-1",73.5,76.4,"2020-08-04"
"A01E",6,"ACPE","0-1",103,105.5,"2020-08-04"
"A01E",6,"ACPE","0-1",0,6.3,"2020-08-04"
"A01E",6,"ACPE","0-1",25.2,26,"2020-08-04"
"A01E",6,"ACPE","0-1",23.4,24.7,"2020-08-04"
"A01E",6,"ACRU","0-1",12.5,12.8,"2020-08-04"
"A01E",6,"ACSA","0-1",5.3,5.9,"2020-08-04"
"A01E",6,"ACPE","0-1",41,43.4,"2020-08-04"
"A01E",6,"ACRU","0-1",6,6.2,"2020-08-04"
"A01E",6,"ACRU","0-1",10.5,10.9,"2020-08-04"
"A01E",6,"ACPE","0-1",41.1,43.2,"2020-08-04"
"A01E",6,"ACPE","0-1",45,54.3,"2020-08-04"
"A01E",6,"ACPE","0-1",64.2,65.2,"2020-08-04"
"A01E",6,"ACPE","0-1",14,15.3,"2020-08-04"
"A01E",6,"ACRU","0-1",9.3,9.7,"2020-08-04"
"A01E",6,"AMEL","0-1",9,10.2,"2020-08-04"
"A01E",6,"AMEL","0-1",9.5,10.5,"2020-08-04"
"A01E",6,"AMEL","0-1",13,13.4,"2020-08-04"
"A01E",6,"ACPE","0-1",36,38.2,"2020-08-04"
"A01E",6,"ACPE","0-1",64.5,78,"2020-08-04"
"A01E",6,"ACPE","0-1",52,53.3,"2020-08-04"
"A01E",6,"ACPE","0-1",28.5,30.3,"2020-08-04"
"A01E",8,"ACPE","0-1",0,7,"2020-08-04"
"A01E",8,"ACPE","0-1",0,6.1,"2020-08-04"
"A01E",8,"ACPE","0-1",5.7,7.9,"2020-08-04"
"A01E",8,"ACPE","0-1",20.6,22.9,"2020-08-04"
"A01E",8,"ACPE","0-1",15.5,19.7,"2020-08-04"
"A01E",8,"ACSA","0-1",0,7.4,"2020-08-04"
"A01E",8,"ACPE","0-1",13,14.2,"2020-08-04"
"A01E",8,"ACSA","0-1",12.5,13.9,"2020-08-04"
"A01E",8,"ACPE","0-1",38.8,40.5,"2020-08-04"
"A01E",8,"AMEL","0-1",28.7,29.1,"2020-08-04"
"A01E",8,"ACPE","0-1",61,88.5,"2020-08-04"
"A01E",8,"ACPE","0-1",33.4,84,"2020-08-04"
"A01E",8,"ACPE","0-1",31.8,34.5,"2020-08-04"
"A01E",8,"ACSA","0-1",0,9.5,"2020-08-04"
"A01E",8,"ACSA","0-1",0,6.8,"2020-08-04"
"A01W",2,"ACPE","0-1",26.5,27.8,"2020-08-04"
"A01W",2,"AMEL","0-1",27.5,27.5,"2020-08-04"
"A01W",2,"AMEL","0-1",0,14.5,"2020-08-04"
"A01W",2,"AMEL","0-1",0,6,"2020-08-04"
"A01W",2,"ACPE","0-1",0,16.5,"2020-08-04"
"A01W",2,"ACPE","0-1",0,10,"2020-08-04"
"A01W",2,"ACPE","0-1",0,13.5,"2020-08-04"
"A01W",2,"ACPE","0-1",28.3,30,"2020-08-04"
"A01W",2,"ACPE","0-1",36,37,"2020-08-04"
"A01W",2,"ACPE","0-1",25.5,31.4,"2020-08-04"
"A01W",2,"FAGR","2-Jan",183.7,202.9,"2020-08-04"
"A01W",2,"FAGR","0-1",95.2,97.6,"2020-08-04"
"A01W",2,"FAGR","2-Jan",146.8,153.6,"2020-08-04"
"A01W",2,"FAGR","0-1",16.1,17.5,"2020-08-04"
"A01W",2,"ACPE","0-1",19.5,23.8,"2020-08-04"
"A01W",4,"ACRU","0-1",8,11.1,"2020-08-04"
"A01W",4,"ACRU","0-1",7.5,8,"2020-08-04"
"A01W",4,"ACRU","0-1",8.1,8.9,"2020-08-04"
"A01W",4,"ACRU","0-1",7.2,8,"2020-08-04"
"A01W",4,"ACRU","0-1",8.8,9.4,"2020-08-04"
"A01W",4,"ACRU","0-1",7.4,8.2,"2020-08-04"
"A01W",4,"ACRU","0-1",5.5,6.7,"2020-08-04"
"A01W",4,"ACRU","0-1",5.4,6.2,"2020-08-04"
"A01W",4,"ACRU","0-1",4.5,5.2,"2020-08-04"
"A01W",4,"ACSA","0-1",9.8,10.1,"2020-08-04"
"A01W",4,"ACRU","0-1",7.6,7.9,"2020-08-04"
"A01W",4,"ACRU","0-1",7.7,8.5,"2020-08-04"
"A01W",4,"ACRU","0-1",9.3,10,"2020-08-04"
"A01W",4,"ACSA","0-1",6.2,7.1,"2020-08-04"
"A01W",4,"ACPE","0-1",7.3,10.9,"2020-08-04"
"A01W",4,"ACPE","0-1",13.5,15.4,"2020-08-04"
"A01W",4,"ACPE","0-1",0,8.5,"2020-08-04"
"A01W",4,"ACRU","0-1",9,9.7,"2020-08-04"
"A01W",4,"ACRU","0-1",11.2,13.5,"2020-08-04"
"A01W",4,"ACRU","0-1",7.7,8.4,"2020-08-04"
"A01W",4,"ACRU","0-1",7,8.7,"2020-08-04"
"A01W",4,"ACRU","0-1",7.1,7.8,"2020-08-04"
"A01W",4,"ACRU","0-1",8.6,9,"2020-08-04"
"A01W",4,"ACRU","0-1",7.5,8,"2020-08-04"
"A01W",4,"FAGR","3-Feb",183,206.2,"2020-08-04"
"A01W",4,"ACPE","0-1",52.7,69.6,"2020-08-04"
"A01W",4,"ACPE","0-1",51,68.7,"2020-08-04"
"A01W",4,"ACPE","0-1",54.6,67.2,"2020-08-04"
"A01W",4,"FAGR","0-1",92.7,93.8,"2020-08-04"
"A01W",4,"ACRU","0-1",9,9.6,"2020-08-04"
"A01W",6,"ACPE","0-1",14,15.4,"2020-08-04"
"A01W",6,"ACRU","0-1",7.5,9.5,"2020-08-04"
"A01W",6,"ACRU","0-1",4,7.9,"2020-08-04"
"A01W",6,"ACRU","0-1",4.3,6.2,"2020-08-04"
"A01W",6,"ACPE","0-1",9.9,10.2,"2020-08-04"
"A01W",6,"ACRU","0-1",8.4,9.7,"2020-08-04"
"A01W",6,"ACRU","0-1",5.3,6.1,"2020-08-04"
"A01W",6,"ACRU","0-1",7.4,9,"2020-08-04"
"A01W",6,"ACPE","0-1",0,8.1,"2020-08-04"
"A01W",6,"ACPE","0-1",27,56,"2020-08-04"
"A01W",6,"ACPE","0-1",18.9,43.5,"2020-08-04"
"A01W",6,"ACRU","0-1",5.5,5.8,"2020-08-04"
"A01W",6,"ACRU","0-1",4.5,5.3,"2020-08-04"
"A01W",6,"ACPE","0-1",38.2,45.1,"2020-08-04"
"A01W",6,"ACRU","0-1",7,8.2,"2020-08-04"
"A01W",6,"ACRU","0-1",6.5,7.1,"2020-08-04"
"A01W",6,"ACPE","0-1",18.9,25.5,"2020-08-04"
"A01W",6,"ACRU","0-1",4,5.6,"2020-08-04"
"A01W",6,"VBAC","0-1",0,9,"2020-08-04"
"A01W",6,"VBAC","0-1",13.1,15.7,"2020-08-04"
"A01W",6,"ACRU","0-1",4.9,5.4,"2020-08-04"
"A01W",6,"ACRU","0-1",2.5,6.2,"2020-08-04"
"A01W",6,"ACPE","0-1",33.8,59.5,"2020-08-04"
"A01W",6,"ACRU","0-1",4.9,5.4,"2020-08-04"
"A01W",6,"ACRU","0-1",6.7,9,"2020-08-04"
"A01W",6,"ACRU","0-1",6,7.4,"2020-08-04"
"A01W",6,"ACRU","0-1",4.7,9.9,"2020-08-04"
