"subplot_id","nested_subplot","species","basal_diameter_cm","height_budscar_cm","height_total_cm","date"
"A01W",6,"ACPE","0-1",11.5,14.4,"2020-08-04"
"A01W",6,"ACPE","0-1",9.5,13.3,"2020-08-04"
"A01W",8,"ACRU","0-1",8,8.4,"2020-08-04"
"A01W",8,"ACRU","0-1",9,10.7,"2020-08-04"
"A01W",8,"ACRU","0-1",12.2,12.6,"2020-08-04"
"A01W",8,"ACSA","0-1",7.5,8.1,"2020-08-04"
"A01W",8,"ACRU","0-1",7.6,8,"2020-08-04"
"A01W",8,"ACSA","0-1",0,7.4,"2020-08-04"
"A01W",8,"ACRU","0-1",6,6.7,"2020-08-04"
"A01W",8,"ACRU","0-1",12.5,13.2,"2020-08-04"
"A01W",8,"ACRU","0-1",5.3,5.9,"2020-08-04"
"A01W",8,"ACRU","0-1",3.5,4.3,"2020-08-04"
"A01W",8,"ACRU","0-1",9.1,9.9,"2020-08-04"
"A01W",8,"ACRU","0-1",12,13,"2020-08-04"
"A01W",8,"ACRU","0-1",12.5,13.8,"2020-08-04"
"A01W",8,"ACRU","0-1",8.9,9.7,"2020-08-04"
"A01W",8,"ACRU","0-1",3.7,4.5,"2020-08-04"
"A01W",8,"ACRU","0-1",4.5,5.3,"2020-08-04"
"A01W",8,"ACRU","0-1",3.9,5.1,"2020-08-04"
"A01W",8,"ACRU","0-1",9.5,11.6,"2020-08-04"
"A01W",8,"ACRU","0-1",7.5,8.8,"2020-08-04"
"A01W",8,"ACRU","0-1",5.1,5.3,"2020-08-04"
"A01W",8,"ACRU","0-1",11.1,11.4,"2020-08-04"
"A01W",8,"ACRU","0-1",7.7,8.8,"2020-08-04"
"A01W",8,"ACRU","0-1",9,10.6,"2020-08-04"
"A01W",8,"ACRU","0-1",10.5,10.8,"2020-08-04"
"A01W",8,"ACRU","0-1",9.8,10.5,"2020-08-04"
"A01W",8,"ACRU","0-1",7.5,9.5,"2020-08-04"
"A01W",8,"ACPE","0-1",19.9,26,"2020-08-04"
"A01W",8,"ACRU","0-1",7.5,7.8,"2020-08-04"
"A01W",8,"ACRU","0-1",8.5,9.2,"2020-08-04"
"A01W",8,"ACRU","0-1",4.5,8.3,"2020-08-04"
"A01W",8,"ACRU","0-1",5.6,6.9,"2020-08-04"
"A01W",8,"ACSA","0-1",0,9.7,"2020-08-04"
"A01W",8,"ACRU","0-1",10.1,12.2,"2020-08-04"
"A01W",8,"ACSA","0-1",17.7,18.1,"2020-08-04"
"A01W",8,"FAGR","3-Feb",207.2,231.1,"2020-08-04"
"A01W",8,"FAGR","2-Jan",128.4,138.6,"2020-08-04"
"A01W",8,"FAGR","0-1",93.9,103,"2020-08-04"
"A01W",8,"FAGR","0-1",62.7,67.8,"2020-08-04"
"A01W",8,"FAGR","0-1",87.6,94.4,"2020-08-04"
"A01W",8,"FAGR","0-1",76.3,84.4,"2020-08-04"
"A02W",6,"ACRU","0-1",9.5,13.8,"2020-08-04"
"A02W",6,"ACRU","0-1",7,8.6,"2020-08-04"
"A02W",6,"ACSA","0-1",12.5,13.4,"2020-08-04"
"A02W",6,"ACPE","0-1",43.6,61.4,"2020-08-04"
"A02W",6,"ACPE","0-1",51,74.2,"2020-08-04"
"A02W",6,"ACPE","0-1",33.1,52.3,"2020-08-04"
"A02W",6,"ACRU","0-1",8,10.8,"2020-08-04"
"A02W",6,"ACPE","0-1",15.5,30.3,"2020-08-04"
"A02W",6,"ACPE","0-1",12.6,26.9,"2020-08-04"
"A02W",6,"ACRU","0-1",7.7,9,"2020-08-04"
"A02W",6,"FAGR","2-Jan",107.2,134,"2020-08-04"
"A02W",6,"ACPE","2-Jan",41.2,121,"2020-08-04"
"A02W",6,"ACPE","2-Jan",39.4,109.5,"2020-08-04"
"A02W",6,"ACPE","0-1",0,8.3,"2020-08-04"
"A02W",6,"ACPE","0-1",0,26.5,"2020-08-04"
"A02W",6,"ACPE","0-1",6.5,15.6,"2020-08-04"
"A02W",6,"ACSA","0-1",12.4,13.7,"2020-08-04"
"A02W",6,"ACPE","0-1",16,17.2,"2020-08-04"
"A02W",6,"FRPE","0-1",0,15.6,"2020-08-04"
"A02W",6,"ACSA","0-1",26.3,29.5,"2020-08-04"
"A02W",6,"ACSA","0-1",16.6,19.4,"2020-08-04"
"A02W",6,"ACPE","2-Jan",96.3,96.8,"2020-08-04"
"A02W",6,"ACPE","2-Jan",69.3,100,"2020-08-04"
"A02W",8,"ACPE","0-1",7.7,42.5,"2020-08-04"
"A02W",8,"ACPE","0-1",16.2,30.3,"2020-08-04"
"A02W",8,"ACPE","2-Jan",68.7,140,"2020-08-04"
"A02W",8,"ACSA","0-1",9.5,14.2,"2020-08-04"
"A02W",8,"ACSA","0-1",17.1,18.6,"2020-08-04"
"A02W",8,"ACPE","0-1",3,12.6,"2020-08-04"
"A02W",8,"ACPE","0-1",4.2,6.7,"2020-08-04"
"A02W",8,"ACSA","0-1",8.9,9.3,"2020-08-04"
"A02W",8,"ACPE","0-1",66.2,93.4,"2020-08-04"
"A02W",8,"ACSA","0-1",13.3,13.7,"2020-08-04"
"A02W",8,"ACPE","0-1",12,20.2,"2020-08-04"
"A02W",8,"ACPE","0-1",15.4,34,"2020-08-04"
"A02W",8,"ACPE","0-1",40.1,61.7,"2020-08-04"
"A02W",8,"ACSA","0-1",9.9,12.4,"2020-08-04"
"A02W",8,"AMEL","0-1",14.5,15.7,"2020-08-04"
"A02W",8,"AMEL","0-1",25.5,29.8,"2020-08-04"
"A02W",8,"AMEL","0-1",25,25.7,"2020-08-04"
"A02W",8,"ACPE","0-1",32,65.1,"2020-08-04"
"A02W",8,"ACPE","0-1",32,53.9,"2020-08-04"
"A02W",8,"ACPE","0-1",26.1,54.7,"2020-08-04"
"A02W",8,"ACPE","0-1",14.9,33,"2020-08-04"
"A02W",2,"ACSA","0-1",0,8.6,"2020-08-04"
"A02W",2,"ACSA","0-1",0,7.9,"2020-08-04"
"A02W",2,"ACSA","0-1",10.2,11,"2020-08-04"
"A02W",2,"ACSA","0-1",0,6.6,"2020-08-04"
"A02W",2,"ACSA","0-1",10.3,11.8,"2020-08-04"
"A02W",2,"ACSA","0-1",13.6,14.3,"2020-08-04"
"A02W",2,"ACPE","0-1",46.2,47.9,"2020-08-04"
"A02W",2,"ACPE","0-1",47.1,52.8,"2020-08-04"
"A02W",2,"ACPE","0-1",22.5,24.9,"2020-08-04"
"A02W",2,"ACPE","0-1",56.9,58.2,"2020-08-04"
"A02W",2,"ACPE","0-1",12.7,15.4,"2020-08-04"
"A02W",2,"ACSA","0-1",0,6.4,"2020-08-04"
"A02W",2,"ACRU","0-1",5.5,6.1,"2020-08-04"
"A02W",2,"ACPE","0-1",7,8.9,"2020-08-04"
"A02W",2,"ACPE","0-1",4.5,6.2,"2020-08-04"
"A02W",2,"ACSA","0-1",0,7.3,"2020-08-04"
"A02W",2,"ACSA","0-1",11,12.1,"2020-08-04"
"A02W",2,"ACSA","0-1",12.2,13,"2020-08-04"
"A02W",2,"ACPE","0-1",9,11.6,"2020-08-04"
"A02W",2,"ACPE","2-Jan",38.4,59.9,"2020-08-04"
"A02W",2,"ACPE","0-1",48.7,51.1,"2020-08-04"
"A02W",2,"ACPE","2-Jan",117.4,127.4,"2020-08-04"
"A02W",4,"ACPE","0-1",16.5,24.3,"2020-08-04"
"A02W",4,"ACPE","0-1",41.5,69.7,"2020-08-04"
"A02W",4,"ACPE","0-1",22,46.6,"2020-08-04"
"A02W",4,"ACPE","0-1",72.1,87.2,"2020-08-04"
"A02W",4,"ACPE","0-1",0,2.8,"2020-08-04"
"A02W",4,"ACPE","0-1",9.2,14,"2020-08-04"
"A02W",4,"ACPE","0-1",107.1,129.4,"2020-08-04"
"A02W",4,"ACPE","0-1",101.1,102.7,"2020-08-04"
"A02W",4,"ACPE","0-1",30.4,35.7,"2020-08-04"
"A02W",4,"ACPE","0-1",6,15.4,"2020-08-04"
"A02W",4,"ACPE","0-1",6.1,13.3,"2020-08-04"
"A02W",4,"ACPE","0-1",8.5,14.2,"2020-08-04"
"A02W",4,"ACPE","0-1",41.5,48.2,"2020-08-04"
"A02W",4,"ACPE","0-1",44.1,46.5,"2020-08-04"
"A02W",4,"ACPE","2-Jan",169,170.8,"2020-08-04"
"A02W",4,"ACPE","2-Jan",298,366.3,"2020-08-04"
"A02W",4,"ACPE","0-1",120,136.7,"2020-08-04"
"A02W",4,"ACPE","0-1",63,103.8,"2020-08-04"
"A02W",4,"ACPE","2-Jan",83.5,128.4,"2020-08-04"
"A02W",4,"ACPE","0-1",68.8,70.7,"2020-08-04"
"A02W",4,"ACPE","0-1",7.5,13.6,"2020-08-04"
"A02E",6,"ACPE","0-1",0,5.1,"2020-08-04"
"A02E",6,"ACPE","0-1",0,4.4,"2020-08-04"
"A02E",6,"ACPE","0-1",0,3.2,"2020-08-04"
"A02E",6,"ACPE","0-1",7.9,9.8,"2020-08-04"
"A02E",6,"ACPE","0-1",12,13.8,"2020-08-04"
"A02E",6,"ACPE","0-1",10,11.7,"2020-08-04"
"A02E",6,"ACPE","0-1",9.8,10.9,"2020-08-04"
"A02E",6,"FRPE","0-1",16.5,17.1,"2020-08-04"
"A02E",6,"ACSA","0-1",0,10.4,"2020-08-04"
"A02E",6,"ACPE","0-1",27.5,30.3,"2020-08-04"
"A02E",6,"ACSA","0-1",0,9.4,"2020-08-04"
"A02E",6,"POGR","0-1",0,13.2,"2020-08-04"
"A02E",6,"ACSA","0-1",4.3,6.5,"2020-08-04"
"A02E",6,"FRPE","0-1",16.2,17.1,"2020-08-04"
"A02E",6,"ACSA","0-1",0,6.8,"2020-08-04"
"A02E",6,"FRPE","0-1",15.4,16.4,"2020-08-04"
"A02E",6,"ACSA","0-1",0,9.1,"2020-08-04"
"A02E",6,"ACSA","0-1",14,15.1,"2020-08-04"
"A02E",6,"ACSA","0-1",22.6,22.9,"2020-08-04"
"A02E",6,"ACSA","0-1",6.3,6.6,"2020-08-04"
"A02E",6,"ACRU","0-1",4.7,6.2,"2020-08-04"
"A02E",6,"ACRU","0-1",3.5,6.8,"2020-08-04"
"A02E",6,"ACPE","0-1",10.9,12.2,"2020-08-04"
"A02E",6,"ACPE","0-1",24.9,26.5,"2020-08-04"
"A02E",6,"ACPE","0-1",14.7,16.3,"2020-08-04"
"A02E",6,"ACPE","0-1",20.6,22.2,"2020-08-04"
"A02E",6,"ACPE","0-1",0,3.3,"2020-08-04"
"A02E",6,"ACSA","0-1",0,7.4,"2020-08-04"
"A02E",6,"ACSA","0-1",0,10.1,"2020-08-04"
"A02E",6,"ACPE","0-1",24.1,25.6,"2020-08-04"
"A02E",6,"ACPE","0-1",191.7,193.2,"2020-08-04"
"A02E",6,"FAGR","0-1",71.3,82.9,"2020-08-04"
"A02E",6,"FAGR","0-1",95.6,98.3,"2020-08-04"
"A02E",8,"ACPE","0-1",0,7.6,"2020-08-04"
"A02E",8,"ACPE","0-1",0,5.7,"2020-08-04"
"A02E",8,"ACPE","0-1",0,6.9,"2020-08-04"
"A02E",2,"ACPE","0-1",5.3,10.9,"2020-08-04"
"A02E",2,"ACPE","0-1",52.4,52.9,"2020-08-04"
"A02E",2,"ACPE","0-1",51.6,52.8,"2020-08-04"
"A02E",2,"ACPE","0-1",16.3,17.4,"2020-08-04"
"A02E",2,"ACPE","0-1",38.6,38.8,"2020-08-04"
"A02E",2,"ACSA","0-1",15.1,15.6,"2020-08-04"
"A02E",2,"ACSA","0-1",8.5,9.4,"2020-08-04"
"A02E",2,"ACPE","0-1",22.7,24.6,"2020-08-04"
"A02E",2,"ACPE","0-1",15.9,17.9,"2020-08-04"
"A02E",2,"ACPE","0-1",49.3,52.2,"2020-08-04"
"A02E",2,"FAGR","2-Jan",177.1,177.5,"2020-08-04"
"A02E",2,"ACSA","0-1",6.4,6.8,"2020-08-04"
"A02E",2,"ACSA","0-1",6.6,7,"2020-08-04"
"A02E",2,"ACPE","0-1",12,13.3,"2020-08-04"
"A02E",2,"ACPE","0-1",0,6.5,"2020-08-04"
"A02E",4,"ACPE","0-1",14,16.4,"2020-08-04"
"A02E",4,"ACSA","0-1",4.1,6.9,"2020-08-04"
"A02E",4,"ACSA","0-1",6.3,10.8,"2020-08-04"
"A02E",4,"ACSA","0-1",15,18.4,"2020-08-04"
"A02E",4,"ACSA","0-1",14.7,18.3,"2020-08-04"
"A02E",4,"ACSA","0-1",0,8.4,"2020-08-04"
"A02E",4,"ACSA","0-1",0,9.3,"2020-08-04"
"A02E",4,"ACSA","0-1",0,6.5,"2020-08-04"
"A02E",4,"ACPE","0-1",7.6,10.8,"2020-08-04"
"A02E",4,"ACPE","0-1",20.5,22.1,"2020-08-04"
"A02E",4,"ACSA","0-1",0,9.9,"2020-08-04"
"A02E",4,"ACSA","0-1",16.2,16.6,"2020-08-04"
"A02E",4,"ACSA","0-1",0,6.3,"2020-08-04"
"A02E",4,"ACSA","0-1",0,7.7,"2020-08-04"
"A02E",4,"ACRU","0-1",5.6,6.1,"2020-08-04"
"A02E",4,"ACRU","0-1",5,6.6,"2020-08-04"
"A02E",4,"ACRU","0-1",0,6.4,"2020-08-04"
"A02E",4,"ACSA","0-1",0,7.2,"2020-08-04"
"A02E",4,"ACSA","0-1",0,6.7,"2020-08-04"
"A02E",4,"ACPE","0-1",43.2,51.9,"2020-08-04"
"A02E",4,"POGR","0-1",0,49,"2020-08-04"
"A02E",6,"ACSA","0-1",5.8,6.9,"2020-08-04"
"A02E",6,"ACRU","0-1",5.7,6,"2020-08-04"
"A02E",6,"ACRU","0-1",4.1,4.5,"2020-08-04"
"A02E",6,"ACSA","0-1",6.4,7.2,"2020-08-04"
"A02E",6,"ACSA","0-1",6,6.4,"2020-08-04"
"A02E",6,"ACRU","0-1",3.5,3.7,"2020-08-04"
"A02E",6,"ACSA","0-1",0,6.5,"2020-08-04"
"A02E",6,"ACRU","0-1",5.7,6.7,"2020-08-04"
"A02E",6,"ACSA","0-1",0,9.3,"2020-08-04"
"A02E",6,"ACSA","0-1",0,6.1,"2020-08-04"
"A02E",6,"ACPE","0-1",8.9,9,"2020-08-04"
"A02E",6,"ACPE","0-1",11,16.8,"2020-08-04"
"A04W",6,"ACSA","0-1",0,6.9,"2020-08-04"
"A04W",6,"ACRU","0-1",7.4,7.6,"2020-08-04"
"A04W",6,"ACSA","0-1",0,7.4,"2020-08-04"
"A04W",6,"ACPE","0-1",10,11.4,"2020-08-04"
"A04W",6,"ACRU","0-1",0,5.3,"2020-08-04"
"A04W",6,NA,"0-1",0,6,"2020-08-04"
"A04W",6,"VBAC","0-1",19,20.4,"2020-08-04"
"A04W",6,"VBAC","0-1",27.7,28,"2020-08-04"
"A04W",6,"VBAC","0-1",39.4,58.1,"2020-08-04"
"A04W",6,"VBAC","0-1",37.5,41.4,"2020-08-04"
"A04W",6,"VBAC","0-1",22.5,25.9,"2020-08-04"
"A04W",6,"ACRU","0-1",7,7.4,"2020-08-04"
"A04W",8,"ACPE","0-1",34.6,36.8,"2020-08-04"
"A04W",8,"ACPE","0-1",14.6,32.2,"2020-08-04"
"A04W",8,"ACPE","0-1",5.2,6.9,"2020-08-04"
"A04W",8,"ACSA","0-1",12.9,13.3,"2020-08-04"
"A04W",8,"ACSA","0-1",0,6.3,"2020-08-04"
"A04W",8,"ACSA","0-1",0,6.9,"2020-08-04"
"A04W",8,"ACSA","0-1",0,8.1,"2020-08-04"
"A04W",8,"ACSA","0-1",0,5.9,"2020-08-04"
"A04W",8,"ACSA","0-1",0,5.9,"2020-08-04"
"A04W",8,"ACPE","0-1",13.2,19.6,"2020-08-04"
"A04W",8,"ACPE","0-1",13.9,15.4,"2020-08-04"
"A04W",8,"ACSA","0-1",0,7,"2020-08-04"
"A04W",8,"ACSA","0-1",0,8.5,"2020-08-04"
"A04W",8,"ACSA","0-1",0,7.3,"2020-08-04"
"A04W",8,"ACRU","0-1",0,5.4,"2020-08-04"
"A04W",8,"ACPE","0-1",41.6,42.7,"2020-08-04"
"A04W",8,"ACSA","0-1",0,7.9,"2020-08-04"
"A04W",8,"ACSA","0-1",0,7,"2020-08-04"
"A04W",8,"ACSA","0-1",11.7,12.4,"2020-08-04"
"A04W",8,"ACSA","0-1",0,5.9,"2020-08-04"
"A04W",8,"ACRU","0-1",6,7.1,"2020-08-04"
"A04W",8,"ACSA","0-1",0,7.1,"2020-08-04"
"A04W",8,"ACPE","0-1",60,67.6,"2020-08-04"
"A04W",8,"ACPE","0-1",60,64,"2020-08-04"
"A04W",2,"ACSA","0-1",9,10.1,"2020-08-04"
"A04W",2,"ACSA","0-1",13.7,15.4,"2020-08-04"
"A04W",2,"ACSA","0-1",8.3,8.9,"2020-08-04"
"A04W",2,"ACSA","0-1",9.5,9.8,"2020-08-04"
"A04W",2,"ACSA","0-1",0,7.1,"2020-08-04"
"A04W",2,"ACSA","0-1",0,8.6,"2020-08-04"
"A04W",2,"ACSA","0-1",12.9,13.3,"2020-08-04"
"A04W",2,"ACSA","0-1",6.6,7.1,"2020-08-04"
"A04W",2,"ACSA","0-1",9.6,10.1,"2020-08-04"
"A04W",2,"ACSA","0-1",0,6.7,"2020-08-04"
"A04W",2,"ACSA","0-1",6.6,7.1,"2020-08-04"
"A04W",2,"ACPE","0-1",20,20.9,"2020-08-04"
"A04W",2,"ACPE","0-1",20.5,21.5,"2020-08-04"
"A04W",2,"ACSA","0-1",8.6,9.3,"2020-08-04"
"A04W",2,"ACSA","0-1",0,6.6,"2020-08-04"
"A04W",2,"ACSA","0-1",7.6,7.9,"2020-08-04"
"A04W",2,"ACRU","0-1",3.5,5.1,"2020-08-04"
"A04W",2,"ACSA","0-1",5.9,6.4,"2020-08-04"
"A04W",2,"ACSA","0-1",7.9,8.3,"2020-08-04"
"A04W",2,"ACRU","0-1",5.4,6,"2020-08-04"
"A04W",2,"ACSA","0-1",0,7.4,"2020-08-04"
"A04W",2,"ACSA","0-1",10,10.5,"2020-08-04"
"A04W",2,"ACSA","0-1",10.1,10.4,"2020-08-04"
"A04W",2,"ACSA","0-1",11.5,11.9,"2020-08-04"
"A04W",2,"ACSA","0-1",0,7.3,"2020-08-04"
"A04W",2,"ACSA","0-1",10.6,11.5,"2020-08-04"
"A04W",2,"AMEL","0-1",5.1,7.1,"2020-08-04"
"A04W",2,"ACRU","0-1",6.5,6.9,"2020-08-04"
"A04W",2,"ACRU","0-1",7.6,8,"2020-08-04"
"A04W",2,"ACSA","0-1",0,4,"2020-08-04"
"A04W",2,"ACSA","0-1",14.1,14.9,"2020-08-04"
"A04W",2,"ACSA","0-1",12.6,13,"2020-08-04"
"A04W",2,"ACRU","0-1",0,5.5,"2020-08-04"
"A04W",2,"ACSA","0-1",0,4.3,"2020-08-04"
"A04W",2,"AMEL","0-1",12.9,13.4,"2020-08-04"
"A04W",2,"ACPE","0-1",25.6,29.2,"2020-08-04"
"A04W",2,"ACPE","0-1",58.4,61.2,"2020-08-04"
"A04W",4,"ACSA","0-1",9,10.3,"2020-08-04"
"A04W",4,"ACPE","0-1",10.7,11.8,"2020-08-04"
"A04W",4,"ACSA","0-1",0,6.9,"2020-08-04"
"A04W",4,"ACSA","0-1",0,7.4,"2020-08-04"
"A04W",4,"ACSA","0-1",0,4,"2020-08-04"
"A04W",4,"ACSA","0-1",0,6.6,"2020-08-04"
"A04W",4,"ACSA","0-1",9.1,9.8,"2020-08-04"
"A04W",4,"ACSA","0-1",9.6,10.6,"2020-08-04"
"A04W",4,"ACSA","0-1",0,6.7,"2020-08-04"
"A04W",4,"ACSA","0-1",0,6.8,"2020-08-04"
"A04W",4,"ACRU","0-1",6.2,6.6,"2020-08-04"
"A04W",4,"POGR","0-1",0,23.8,"2020-08-04"
"A04W",4,"ACSA","0-1",0,4.6,"2020-08-04"
"A04E",6,"ACRU","0-1",17.4,17.9,"2020-08-04"
"A04E",6,"ACRU","0-1",0,4.6,"2020-08-04"
"A04E",6,"VBAC","0-1",10.6,11.1,"2020-08-04"
"A04E",6,"ACRU","0-1",15.1,16.1,"2020-08-04"
"A04E",6,"ACPE","0-1",31.6,33.9,"2020-08-04"
"A04E",6,"ACPE","0-1",29.2,32.4,"2020-08-04"
"A04E",6,"ACPE","0-1",7.5,9.1,"2020-08-04"
"A04E",6,"ACPE","0-1",0,7,"2020-08-04"
"A04E",4,"FAGR","0-1",29.5,36.8,"2020-08-04"
"A04E",4,"POGR","0-1",0,7.7,"2020-08-04"
"A04E",4,"ACRU","0-1",0,6.9,"2020-08-04"
"A04E",4,"ACPE","0-1",82.1,86.7,"2020-08-04"
"A04E",4,"ACPE","0-1",40.8,48.1,"2020-08-04"
"A04E",4,"ACPE","0-1",43.7,47.4,"2020-08-04"
"A04E",2,"ACSA","0-1",9.9,10.3,"2020-08-04"
"A04E",2,"ACSA","0-1",11.8,12.2,"2020-08-04"
"A04E",2,"ACSA","0-1",5.4,7.3,"2020-08-04"
"A04E",2,"POGR","0-1",0,6.3,"2020-08-04"
"A04E",2,"POGR","0-1",0,18.8,"2020-08-04"
"A04E",2,"POGR","0-1",0,9.6,"2020-08-04"
"A04E",2,"ACSA","0-1",0,8.1,"2020-08-04"
"A04E",2,"ACPE","0-1",5.9,15.2,"2020-08-04"
"A04E",2,"ACPE","0-1",0,3.7,"2020-08-04"
"A04E",2,"ACRU","0-1",0,5.1,"2020-08-04"
"A04E",2,"POGR","0-1",0,61.9,"2020-08-04"
"A04E",2,"ACPE","0-1",5.6,6.6,"2020-08-04"
"A04E",2,"ACPE","0-1",11.4,19.7,"2020-08-04"
"A04E",2,"ACPE","0-1",14.7,15.8,"2020-08-04"
"A04E",2,"ACSA","0-1",9.6,11,"2020-08-04"
"A04E",2,"ACSA","0-1",13.6,14.6,"2020-08-04"
"A04E",2,"ACSA","0-1",11.8,12.6,"2020-08-04"
"A04E",2,"ACSA","0-1",15.1,15.8,"2020-08-04"
"A04E",2,"ACSA","0-1",0,5.9,"2020-08-04"
"A04E",2,"ACPE","0-1",30,33.8,"2020-08-04"
"A04E",2,"ACPE","2-Jan",44.1,63.3,"2020-08-04"
"A04E",2,"POGR","0-1",15.5,32.4,"2020-08-04"
"A04E",2,"ACPE","0-1",0,5.7,"2020-08-04"
"A04E",2,"ACSA","0-1",0,7.8,"2020-08-04"
"A04E",2,"ACPE","0-1",81.5,82,"2020-08-04"
"A04E",2,"ACPE","0-1",72.1,81.4,"2020-08-04"
"A04E",2,"ACPE","2-Jan",52.7,75.7,"2020-08-04"
"A04E",2,"ACPE","2-Jan",100.4,133.7,"2020-08-04"
"A04E",8,"ACPE","0-1",12.7,23.3,"2020-08-04"
"A04E",8,"ACPE","0-1",11,17.7,"2020-08-04"
"A04E",8,"ACPE","0-1",11.7,13.2,"2020-08-04"
"A04E",8,"ACPE","0-1",33.6,35.9,"2020-08-04"
"A04E",8,"ACPE","0-1",45.7,47.2,"2020-08-04"
"A04E",8,"ACSA","0-1",12.9,13.9,"2020-08-04"
"A04E",8,"ACSA","0-1",14.6,15.8,"2020-08-04"
"A04E",8,"ACSA","0-1",0,7.7,"2020-08-04"
"A04E",8,"ACRU","0-1",0,6.1,"2020-08-04"
"A04E",8,"ACSA","0-1",0,9.3,"2020-08-04"
"A04E",8,"ACSA","0-1",13.5,15.4,"2020-08-04"
"A04E",8,"ACSA","0-1",0,5.5,"2020-08-04"
"A04E",8,"ACSA","0-1",0,5.7,"2020-08-04"
"A04E",8,"ACSA","0-1",16.6,17.4,"2020-08-04"
"A04E",8,"ACPE","0-1",42.9,52.8,"2020-08-04"
"A04E",8,"ACPE","0-1",50.7,52,"2020-08-04"
"A04E",8,"ACSA","0-1",8.3,10.9,"2020-08-04"
"A04E",8,"ACPE","0-1",29.4,44,"2020-08-04"
"A04E",8,"ACPE","0-1",36.1,47.9,"2020-08-04"
